RMSE,R2,Sp
1.5163883408330066,-1.4594324918788204,0.14292973088651606
1.450085991618018,-1.2490626189683929,0.1278626164033984
1.438708077082933,-1.213907118563451,0.1447045770239753
1.3014029706044203,-0.8114970059263085,0.2166445678890535
1.3461349470671258,-0.9381671631344641,0.21222970722367782
1.320916230738887,-0.8662275067587122,0.20614785442194616
1.2555665415827735,-0.6861394954879629,0.2761685123569956
1.223036283251214,-0.5998995475679587,0.3682344984206743
1.2763464753602558,-0.7424133902222716,0.315541557441105
1.1477083349997954,-0.40889005759804453,0.38762119488079805
1.2303876523526993,-0.6191905528360999,0.3292355779119783
1.1827391106959226,-0.4962079210879651,0.3473959679350832
1.117350564848466,-0.3353433219730584,0.3952248005437688
1.1345620566021293,-0.37679900559699564,0.3996439824858887
1.1111871127150301,-0.32065209590620514,0.4326637320334099
1.134903793541216,-0.37762853084747516,0.3919299519326861
1.1218664011533936,-0.3461588667552935,0.3949548078586034
1.0906961953491732,-0.27239404977558435,0.4042479355930839
1.0813248294691147,-0.2506229207302024,0.42668826778810454
1.0891490729655107,-0.2687868983850157,0.44916017732498087
1.063698502944423,-0.21018322635153464,0.43852951425122066
1.0761655269974766,-0.23871724948552542,0.4269155938867696
1.0862122432840133,-0.26195369739348795,0.4094649061229843
1.0589886282634313,-0.19948998493489278,0.4497706580173248
1.0232380792477973,-0.11986951045955485,0.4915569941038145
1.0575469023905002,-0.19622619432312582,0.44600465870106787
1.052329635262193,-0.18445246223142497,0.4431051985548912
1.0228180317778537,-0.11895026827551658,0.4870301252026763
1.0123255549748822,-0.09611074122393193,0.5027786101959357
1.0179924340361968,-0.10841688656524107,0.45102553617735935
1.0171989588571915,-0.10668964676654591,0.4737626354057917
1.0298172458758175,-0.13431677322015179,0.46468763786903816
1.0244922229745204,-0.12261635512224967,0.45274325381798275
0.9712982216413206,-0.009065180283075458,0.5079556267570786
0.9858231939612245,-0.03947032786338389,0.4824329565629368
0.9764740983738662,-0.01984809443463531,0.49582160399147424
0.9851120296693104,-0.03797113907243577,0.491585373667339
0.9825778431696999,-0.032637676441900965,0.4962158679639089
0.9395019832645128,0.0559186126725737,0.5292826920471456
0.9660095785229176,0.0018934663132913476,0.5075707131269902
0.9718134100317446,-0.010135905059784678,0.5208226256078198
0.9581087257409423,0.018153437578794396,0.5198434670265928
0.9491432529306473,0.03644266267378682,0.5341436489290189
0.9413589110387609,0.05218296660767596,0.533368985440672
0.9650534885048188,0.003868203365120726,0.5113030366782442
0.932003388792411,0.07092876081553234,0.532137240477825
0.9444029117629116,0.04604328819921555,0.5198976495491354
0.9212968806102886,0.09215180485236552,0.5512442406904472
0.9037444447262292,0.126414705842546,0.5512259999396466
0.903769777146379,0.12636573106876903,0.5580511949020149
0.9232716148830483,0.08825581799128956,0.5325800306867992
0.8993334932045556,0.13492139997015062,0.5494457419182358
0.8871543547601496,0.15819323699151566,0.5689120001128852
0.8914638543308141,0.1499949407157879,0.5640456447786055
0.8842832983248147,0.16363302072607444,0.5693212623944459
0.9108429503228237,0.11263757281201348,0.5322653135663985
0.9007602122058685,0.13217446997503757,0.5498223105561776
0.8897214763389214,0.15331438604059233,0.5647438483210372
0.8535492283248295,0.22076010134523694,0.5841487666957286
0.874045636362258,0.1828867535680545,0.5818464333193675
0.8706346661817508,0.1892518914197413,0.5750765449323783
0.8686981445872528,0.19285451649015406,0.5746995514093353
0.8820082546477146,0.16793101827923684,0.5654057330728544
0.8583855498533565,0.21190453351747052,0.580675769401733
0.8832354057625602,0.1656140678627379,0.5481415363823768
0.8540687393254759,0.21981124711722966,0.5777763210678154
0.8451104793250968,0.23609208995823294,0.593699512575218
0.8418946428691761,0.24189471340525248,0.5908250002627013
0.8501644923404319,0.22692797476957582,0.5864422915152594
0.8563865778410114,0.21557082645707715,0.5953677056436146
0.8771953951671296,0.17698695402466358,0.5747137314084643
0.8678466983546327,0.19443597303874205,0.5735248523415526
0.8275861165069139,0.26744468133319954,0.6035025524555544
0.8263247802148576,0.26967597654455044,0.5938597163916269
0.8267514623197737,0.26892155975268706,0.6027884111190388
0.8448216610260367,0.23661413503548234,0.5998881849864213
0.8232584398231653,0.2750861180832779,0.6069445117452629
0.8365057053000583,0.2515688618331384,0.5869036719771245
0.8292363224539061,0.2645203394207175,0.6119016364594889
0.8371169935980993,0.25047460901774854,0.5751042203506157
0.8138928480307827,0.29148589996476826,0.6073079510007733
0.8168321629083132,0.28635916486184054,0.6133299559193787
0.8254401726265121,0.27123881086753066,0.6110884035158931
0.8020655655530922,0.3119281729072326,0.5989984593476528
0.7933246068788525,0.32684374833142693,0.6244929309502694
0.8038514477431953,0.3088606349985231,0.6143580523453936
0.8095162231985523,0.29908533526060277,0.6138348302441275
0.8151616152484702,0.28927519093046816,0.6222902333379183
0.791503060029171,0.32993145775322574,0.6229218634715609
0.7870278427199979,0.33748727161247916,0.6205944102872682
0.7900213924046785,0.33243780208274787,0.6271639144896751
0.7867257140462997,0.3379958322021166,0.629934280096687
0.7796443653916186,0.349859647848242,0.6366071197666384
0.8109669166743259,0.2965709361879959,0.6205188995545093
0.8009857689845098,0.3137795863218129,0.6167354046149601
0.7877630828372092,0.33624885681594086,0.61855409104558
0.7818266828522268,0.34621491335589405,0.629621423735705
0.7801263000323518,0.34905563511777415,0.6233671182059037
0.7842617892126936,0.3421359644907612,0.6164948838021337
0.7825385997181074,0.34502372213447496,0.6287568451778626
