RMSE,R2,Sp
2.9220431024782765,-10.487898469017836,0.09004357100944536
1.7552837285227725,-3.1453576553469453,0.2377993566053543
1.8874551397091768,-3.7931456866102558,0.12530002683387498
1.5030551756472208,-2.0396053462184254,0.289947880967501
1.4712532314042701,-1.9123409201190622,0.3774458600626483
1.169499320531775,-0.8402096362740463,0.4207238218709362
1.1808415093391653,-0.8760766377415508,0.3766145484039369
1.0954464006439393,-0.6145430085877335,0.4020551561055981
1.0127031850396944,-0.3798494495402014,0.5116582081531548
1.0068006469251536,-0.36381142644202646,0.5086883020648677
0.9572940099697023,-0.23298568874812497,0.5411421440941586
0.9981918321885337,-0.34058815156618394,0.5656098229799287
0.9154228573873999,-0.12748521960144532,0.5999330491804564
0.8994083339548649,-0.08838154169380874,0.5910241233035638
0.8392014924908368,0.0524549917856445,0.6094560895972685
0.8251537312033759,0.0839122230393563,0.5885273497399509
0.7709029883176296,0.200410999306042,0.6652421771954956
0.827580932004032,0.07851492754952227,0.6305808701366614
0.7734210185825158,0.19517901152164285,0.6731582871304815
0.7516054097687371,0.23994127717523883,0.6780895914618362
0.6976061021237986,0.3452313242014574,0.6776914381418414
0.744922231845948,0.2533978702332884,0.627443504206137
0.7107134421375865,0.3203952399325406,0.6968936442028102
0.6366208855914572,0.45470801064373534,0.7195125186272976
0.6573741028207006,0.4185765615991658,0.6856129188191499
0.6904626156222303,0.35857232923930615,0.7037892289138827
0.62270072597024,0.47829368101870395,0.7047001705043546
0.6970291574542096,0.3463139095848221,0.7203654075118205
0.6247472840564293,0.4748587827196816,0.7263451639677091
0.7247806920453944,0.29322596941499446,0.6822975106720445
0.6242710938932944,0.475659015985779,0.7297882129229619
0.5872832340233909,0.5359523708707336,0.7339895705773564
0.6680269836664198,0.3995797049925601,0.6687859424301786
0.576797931477183,0.5523745801256652,0.7490374655508435
0.6977179073896352,0.3450214279518614,0.7451124162523981
0.5698971011947291,0.5630213196906035,0.7556332051545762
0.5533609729260041,0.5880121528047686,0.7588078264768167
0.5613139143229797,0.576084819596477,0.7605943232725251
0.5718137523912695,0.5600771247153176,0.7499505858623136
0.5640973131711794,0.5718702421419456,0.7706685214958616
0.6344197282092408,0.45847225559335014,0.7524653741172308
0.5608169306383414,0.5768351507608467,0.7628149980895375
0.5604930438437884,0.577323787682851,0.7488929044067828
0.5824279857700391,0.5435934984211337,0.7714879139409101
0.586872817624386,0.5366007333574583,0.7675676112933703
0.5605655454988788,0.5772144314391083,0.7614107508362499
0.5703135852762837,0.5623823932411793,0.767271136950704
0.5501796044727841,0.5927357149124404,0.7805834364612444
0.599363258962334,0.5166657322150245,0.7621612590950244
0.5512810504238738,0.591103416598185,0.771207235332005
0.5403211028136926,0.6072002413089078,0.7590776131839158
0.6071905566825305,0.5039592333107767,0.7569660663258387
0.5446593153573426,0.6008673785163847,0.7754650509654792
0.5768928938784094,0.552227176393556,0.7763296961696329
0.6263337707139813,0.47218830336691175,0.7395846622637139
0.5395498874454332,0.6083207491568072,0.7718533034917849
0.5662213004346122,0.5686401111067905,0.7696950633668223
0.5687719321071603,0.5647451029347643,0.7607543600222629
0.5458962684086881,0.5990524130130768,0.7688530110890963
0.6009919188940681,0.5140354185870815,0.7748431177396096
