RMSE,R2,Sp
2.076770870852154,-2.5836134119452696,0.2835761345164821
1.9558800966732872,-2.178545557617652,0.3385068836931716
1.4610238975263803,-0.7736120273524183,0.5073028563639843
1.3192169283531487,-0.44602705002264154,0.5350934253105943
1.300490053220751,-0.40526443679651925,0.5173007255474552
1.1097788648175975,-0.02333277835084857,0.6279259114476998
1.0182662317285087,0.13847741040810257,0.6759680035314427
0.998651425698131,0.17134865680862588,0.6578305208164137
0.9418508629435804,0.2629307960281666,0.7131344472897704
0.9203600960720874,0.2961833323953923,0.725468902245708
0.8278473779633825,0.4305644967346872,0.7523751814442279
0.7904670487378558,0.48082768276933174,0.7802406806689056
0.7586313523214981,0.5218044173098517,0.7839181543111
0.740263287405116,0.5446803335682204,0.8054505898768703
0.6907360998544771,0.6035683736879753,0.8076975695392536
0.6883023858892987,0.606356997340435,0.8012901761437298
0.7016947935291722,0.5908896241226321,0.821262424390817
0.6515688412790293,0.6472519664697672,0.8230093936993931
0.6330507221164154,0.6670178117684027,0.845399677045468
0.6227572062884146,0.677758471129924,0.8448524711361718
0.6324006516545183,0.6677013296496346,0.8475238919622878
0.5827895046477152,0.7177932287158273,0.8621336483682823
0.5862372052880798,0.7144443611790134,0.8561423820145259
0.5996862490372042,0.7011920370147828,0.8517495489958192
0.6201040832264093,0.680498303814383,0.8587083347747757
0.5575230497783286,0.7417325703301937,0.8713349129570109
0.6044832591978333,0.6963924678977227,0.8603549633999955
0.5493611749348175,0.7492390465789385,0.8802626407832194
0.6133074493093852,0.6874637007285734,0.867194284834407
0.5544109958663711,0.744607784007639,0.8725861515481703
0.5129550429995342,0.7813736049927649,0.8883905110246925
0.5364780419268476,0.7608623881210841,0.8776019716285517
0.5457707872547964,0.7525060665199692,0.8862914391479403
0.5380660769529263,0.7594445445621116,0.8798015029614952
0.5355874363281977,0.7616557123501079,0.886273699102385
0.5294406948203281,0.7670951000520441,0.8839131021087906
0.5341161303950173,0.7629634192527659,0.8858099505083105
0.5355623819132683,0.7616780109949254,0.8952850316069958
0.5273141472052213,0.768962310822242,0.8896483077954154
0.5347499550867582,0.762400512527723,0.8840808593607361
0.49244774008933445,0.7985049955208318,0.8991245545772553
0.49879660880895155,0.7932759664379936,0.897172114865737
0.4997733075663075,0.7924655969153668,0.8978647453013839
0.5053758868688307,0.7877864947546485,0.8915943082210896
0.4853441888448842,0.8042761932201101,0.9013965820455381
0.4898440879641013,0.8006300373082447,0.8983560082408671
0.5168981390454424,0.7779995150378306,0.889969056285865
0.48889256252498253,0.8014038400089809,0.9010685878310979
0.5072324810377602,0.786224417603131,0.8951193652424545
0.48355455654744683,0.8057169351259106,0.9042774586633318
0.4884029080820397,0.801801452089933,0.900320218521786
0.5021660821010033,0.7904736066372166,0.8951142009555884
0.48381825034450937,0.8055049830009885,0.9016509039686064
0.4732943412663424,0.813874186020078,0.9064955591846011
0.48524793351944623,0.8043538189174753,0.9048754154578926
0.49866562636765144,0.7933845223620575,0.9046439534314903
0.4886327345152423,0.8016148766947178,0.8989632341948015
0.4735649708118333,0.8136612718094055,0.9045374135344042
0.49394370009431404,0.7972789311744267,0.8967849817268896
0.47739837231921517,0.8106323220368739,0.907056806755285
0.487834261936282,0.8022627074491211,0.9005030439022587
0.5113012001910274,0.7827810999090212,0.8952676658226065
0.49757390064931023,0.7942882161484621,0.9107177916517633
0.46452015817345016,0.8207112181633074,0.9120099333923388
0.4781235399045292,0.8100565865224558,0.9124294491033669
0.46292328552312606,0.8219417750753111,0.9130886198767686
0.4675529012699052,0.8183625072588667,0.9120232863538968
0.49302894395099156,0.7980290920954989,0.9000521458204405
0.48318427883702,0.8060143623520593,0.9022773221084985
0.47315284927624257,0.8139854545185341,0.9057955159823958
