RMSE,R2,Sp
1.2434486374992917,-0.28469397555314013,0.5457433445503245
1.4596506101165623,-0.7702793859567689,0.6166201006158116
1.6567782377212246,-1.2807240838631748,0.6204054149717959
1.3055452368357794,-0.4162105822087081,0.6622836884833243
1.2300933946544161,-0.25724569968276545,0.6541874820650068
1.2395788492078386,-0.27671011910954135,0.679438059125873
1.2052013439806017,-0.20687752728058473,0.6969843921811952
1.203439941734555,-0.20335240117375153,0.6880502506590228
1.125252331701582,-0.052068043253198804,0.6903751578679542
1.1346312506162572,-0.06967899528778743,0.7113757076835505
1.1321776700072124,-0.06505774777625173,0.715035963610783
1.077542959007464,0.0352535862759894,0.722832469946694
1.0848294991162846,0.02216189223930254,0.7200384372365622
1.0174637849686186,0.1398347246126358,0.726005427731248
1.0176406252112131,0.13953569666272092,0.7293837749107948
0.9744609994198885,0.21100743577968029,0.7282597826777102
0.9790167624385049,0.20361285457651623,0.7307740574759988
0.9627841398532478,0.22980296778914555,0.7424532577057036
0.9931666779780849,0.18042582364177762,0.7409726113621087
0.9439507040488209,0.25964056486685405,0.7531275262276328
0.9314784466666458,0.2790757961266974,0.7431888680651267
0.8696812265477496,0.37155948415487516,0.7513759951754303
0.8773095743047085,0.3604864895763239,0.7603994090065048
0.8592155983601178,0.38659361633273936,0.7516403888457375
0.8431528870998283,0.4093140391715405,0.7567373677707753
0.8412584247449081,0.411965456651032,0.7619050609553498
0.8439473158734886,0.40820041197323,0.767015180820621
0.7969804733789178,0.47223650400163397,0.7730466906182439
0.7772775086090503,0.4980087026842176,0.7770547786826839
0.7886279758214237,0.4832406487543164,0.7750335172840812
0.7810695357216997,0.49309872405998156,0.781510510263425
0.7954294074357666,0.47428874855519343,0.7804766014154637
0.7963326009301143,0.4730942024363489,0.778498241759563
0.7589584698325528,0.5213919379854484,0.7811548242893755
0.7441515132392149,0.5398846475280186,0.7898342952844533
0.7522626184871499,0.529799649361166,0.7861308809512514
0.7477777580939519,0.5353894441406739,0.7920670209715485
0.7234824313767326,0.5650894280013803,0.7937156881218225
0.7277340936532447,0.5599627627505751,0.7973214213265979
0.7273005285749011,0.5604869320827434,0.7976491049946294
0.6958930805177287,0.5976268227573692,0.80704918114702
0.7184261583597265,0.5711471903407921,0.7967736886667666
0.681175460265168,0.6144666307683135,0.8041804147870916
0.694451334032396,0.5992923635879366,0.8060737763284638
0.6833391977446105,0.6120134657724208,0.8095859636418915
0.6811742623249382,0.6144679867934606,0.8045394625460767
0.6928388218191929,0.601151085005302,0.8074450630363929
0.6797095814454454,0.616124168778464,0.8095425824666288
0.6727761331283518,0.6239157563324937,0.8119618603403064
0.6635013644828675,0.6342135391029329,0.8165707727998831
0.672345531863644,0.6243970175380642,0.8176959622975312
0.6226261455788354,0.6778940898235819,0.82935442302815
0.6376076598308484,0.6622066951488021,0.8242287839694507
0.6366882429755023,0.6631801744775041,0.8242357682418193
0.6379907298876296,0.6618006856872967,0.8297333630877424
0.6609208726635775,0.6370532422093711,0.8229273977202666
0.6236784075372265,0.676804427242406,0.8302946180537225
0.6040238428179064,0.696853785119933,0.840903981645807
0.6192284262297862,0.68140001166341,0.8312538683271351
0.6285048373134727,0.6717828763803027,0.8307377656351981
0.6160605005070345,0.6846515398610624,0.8367397748323134
0.6007169754831149,0.7001639862548927,0.8433094886423075
