RMSE,R2,Sp
3.0069920069835816,-6.5129160033583595,0.06813041803031807
1.8306536095150379,-1.7845584497213807,0.2412032904069243
1.7170565829871056,-1.4497016785656562,0.38622021033096193
1.5346557331793051,-0.9568877666393112,0.3666043225354837
1.428270063642082,-0.6949802924411577,0.46632459213479277
1.7729398976266777,-1.611752461164473,0.5191393522104117
1.2944731027860599,-0.39229110229721376,0.5443068207182915
1.5270664176182125,-0.9375808743733189,0.5264172045042159
1.1180144368660518,-0.0385772596093954,0.6605403754389404
1.3309308479203152,-0.4718209086463787,0.5466397358822788
0.9906975735515858,0.1844958328864058,0.6681527390221853
1.0036892639353332,0.16296707135656308,0.7337939287568845
0.9926474609722854,0.18128252901910547,0.7404500663800359
0.9157288641470357,0.30324869142532473,0.7371017759178411
0.8908722625250393,0.34056064725393476,0.7388033327911686
0.94793893957794,0.2533712427575082,0.7372860756922015
0.8092386051571392,0.45587689002119236,0.7927195837842893
0.8170088591276339,0.44537745736561074,0.7915663098319391
0.7940663148831356,0.47608898145551326,0.7639908048006916
0.7558299955083906,0.5253295105502578,0.8241333579250719
0.8304495644994713,0.42697903814137717,0.8179064366870019
0.6307995240858832,0.6693818435100436,0.845944810483106
0.7205353397362009,0.5686254109698716,0.8326924588223182
0.6634878641323356,0.6342284243630594,0.8171171684838295
0.6731907992953301,0.6234520137474637,0.8287405893195234
0.690601896632591,0.6037224042451405,0.8372174457118129
0.7233350491539684,0.5652666031620834,0.8321907628548458
0.6387259741836135,0.6610207295308337,0.8550862815609732
0.6032566401812695,0.6976233801465872,0.8579514967374863
0.6201218116192109,0.6804800348408584,0.8637118675740767
0.6864043200710855,0.6085250274296764,0.8422165648471873
0.6724014824074999,0.6243345018684965,0.835446306522682
0.6069883352686273,0.6938708566089651,0.852423001468103
0.59008162340901,0.7106868554605061,0.8517267109400342
0.5642600071996562,0.7354531917850318,0.8688491803244649
0.5923154310373951,0.7084922669821532,0.858192370129571
0.6124986808471031,0.6882874404007295,0.8549701025075628
0.6552240958267856,0.643283082608514,0.8513209969879058
0.5657947467299362,0.7340121447640267,0.8711607590161652
0.5439093764290117,0.7541913977420887,0.8813766503827113
0.5192916142357351,0.7759388271929125,0.8877112641742105
0.6212274066091983,0.6793396957215401,0.8553972157211163
0.5478969199514142,0.750574010382134,0.8903016700682653
0.5899709379507628,0.7107953819875197,0.8835996379472734
0.5265005035013314,0.7696747412932454,0.8928688137084793
0.556107059122476,0.7430427936887232,0.8877682046234787
0.697652131806019,0.5955900454306204,0.8954582969087197
0.5064789850383764,0.786859074926219,0.8962859405464213
0.5257475629012857,0.7703330397517159,0.8964173374748022
0.5115536541173257,0.7825665441747853,0.8892002997999154
0.5298779853447412,0.7667102064575618,0.889312688808854
0.49864225843811283,0.7934038862906756,0.8951564591946455
0.5137918151991038,0.7806597424220895,0.8991240158890009
0.5526065407487454,0.7462675412446462,0.900652337018413
0.5082881638102389,0.7853336463827307,0.8956332376764661
0.5308086180359969,0.7658900260814749,0.8950014305923941
0.5217850552543987,0.7737819481056201,0.901557325099382
0.5444535206492113,0.7536993222510815,0.8996468849881923
0.4960465409687015,0.7955491892584664,0.8961765423399958
0.4995532292378052,0.7926483348386127,0.9022007835809052
