RMSE,R2,Sp
1.4313367421755887,-1.961833310665714,0.2118961457208579
1.3490519413291262,-1.6310815929177958,0.2595412746223465
1.3285042883139193,-1.5515430195634954,0.2527381983476286
1.3528114764707222,-1.6457666119471877,0.25760219373737003
1.2405440802997438,-1.2248532740979434,0.3144266692115001
1.2660432555663026,-1.3172562480354846,0.3205662429434655
1.1726823374281667,-0.9880977865045772,0.35234149464314135
1.193856747012535,-1.0605417102497952,0.34868295095407226
1.15424832835289,-0.9260851474616156,0.3702723070421241
1.174690134146036,-0.9949114192422059,0.3143691903372078
1.1401021787378163,-0.8791633126257363,0.3607563703335471
1.106463925677669,-0.7699112589758628,0.37284913551573395
1.0689762016904194,-0.6520114279784233,0.4143548476326764
1.0918658199558795,-0.7235167786210845,0.3897043992700071
1.106590656857231,-0.7703167232334305,0.3439105741847817
1.0691995955264617,-0.6527019723166527,0.38810562855054004
1.0747344853015919,-0.6698572352349415,0.38054374771018085
1.110085337888036,-0.7815159163754448,0.34078808779425857
1.069080540255185,-0.6523339363994802,0.3903083409757438
1.0563142571278585,-0.6131073010003585,0.3959889840023609
1.036857268888613,-0.5542287100092274,0.4080188900706843
1.038856026673623,-0.5602266830474429,0.4008636991913563
0.9946558218336489,-0.4302851569458339,0.41820664157871285
0.9946674397188824,-0.4303185694800695,0.4570036884756635
1.0232742327632314,-0.5137740297935172,0.42171264948317816
0.9802054744160282,-0.389028706428558,0.4408799679091985
0.9946070623807937,-0.4301449311294796,0.42622532056732265
1.0027109247838522,-0.4535449520330692,0.4180355468116091
0.9949684083848795,-0.43118427832419304,0.4174293860266425
0.9852877685244494,-0.4034700740184207,0.41876941760309255
0.9788152626588348,-0.3850914204151572,0.4575235002733892
0.9597408829706393,-0.33163427290913283,0.46849438000234306
0.987751538121688,-0.4104977673657544,0.4266463498476497
0.9291516141557066,-0.24810218990364774,0.4569323914830237
0.9484625878634039,-0.30052104219870923,0.4796711230817707
0.9276052069725333,-0.24395116001734696,0.4701531397685787
0.9449789933149952,-0.2909852564153861,0.4558394698403094
0.9422032245540907,-0.2834121494095747,0.46542915388191836
0.9064995881045831,-0.18798838890755798,0.48017807898623743
0.9267817006838269,-0.2417434387249604,0.46958681610342395
0.9400707769936434,-0.27760934172364826,0.473869091615805
0.9461338041258905,-0.2941424793453198,0.46432993294426517
0.9116218659018687,-0.20145204448941856,0.4984129381311354
0.893637328914491,-0.15451499338780827,0.4790491695686915
0.8933090334090352,-0.15366688095922854,0.484827506261436
0.8961353541707471,-0.16097855174171505,0.47721470463595106
0.8897000069605766,-0.14436393316674856,0.49863267673336703
0.8698795312272645,-0.0939442687169576,0.5081269095700517
0.8664568838210956,-0.085352689304514,0.5107683693597532
0.8618311535432146,-0.07379493644791135,0.5054031367829457
0.8573937950065836,-0.06276598564329539,0.4998033433571787
0.8725882708968038,-0.10076779711992123,0.5115406780415802
0.8510683821732731,-0.047142741562894,0.5276553090636179
0.868492380996854,-0.09045814200649005,0.5015972699526791
0.862981391554311,-0.07666311769128797,0.5074195550671607
0.8343062718666775,-0.006301199971107119,0.5297262960871947
0.8434686344934214,-0.028524990993652466,0.5240355198518013
0.8548820639134289,-0.05654837031914539,0.5176945479860817
0.8397731277959184,-0.01953213859698888,0.5117459650159605
0.8491193796456206,-0.04235218180589451,0.5340133475870209
0.8117112156342503,0.0474669192285716,0.5401732521481512
0.8393425869832836,-0.01848700471763065,0.5199228103429503
0.8096753127363987,0.05223914074606406,0.5328605092213599
0.8025205052749548,0.06891517257152069,0.5421648827342173
0.8248329183497805,0.016421688652713207,0.5335018704058678
0.8179834202579491,0.0326893355188681,0.5440198741315058
0.820572706858168,0.026555693577726025,0.5390171437529502
0.8140586418254459,0.04194960159759442,0.5532148115970287
0.8145534922955718,0.040784487043770024,0.539151456183565
0.8180132522009192,0.032618778385148595,0.5322905557154577
0.7883125363102353,0.1015915253615598,0.5480699831371934
0.785351490329202,0.10832802269740138,0.5600442474821253
0.8107295327502686,0.04976951147577913,0.5348684136398425
0.8005156187573511,0.0735615028549953,0.5336685189821616
0.8033774524579864,0.06692564952163482,0.5414729749521169
0.7826091210223285,0.11454440996071491,0.5473471579336723
0.7940587758128856,0.08844626786039889,0.5455307908208666
0.7880348435576355,0.10222436467168161,0.5499864452457708
0.7677859385327941,0.14776908981501113,0.5519183851153441
0.784929882572945,0.10928513532196094,0.5524379882590368
0.7649821919602479,0.15398195874211396,0.5617820138754107
0.7932355656075507,0.09033532540466227,0.545130092283575
0.7786348960149185,0.12351457043730385,0.5506015457618236
0.7899588382230112,0.09783515732641013,0.5299634608197662
0.7648822515783104,0.1542029987715181,0.5651927132819884
0.7657232195890552,0.1523421130167828,0.5659397247394643
0.752650631209387,0.1810378429403371,0.576138811860187
0.7902021216935661,0.09727939269615438,0.5482681281298389
0.7551456386047152,0.17559918837513666,0.5635619740101095
0.7492765997624231,0.18836397918882986,0.5794728068134942
0.759013919027217,0.1671314668752285,0.5641237806953094
0.7476229520455877,0.1919425748227056,0.5863550223598528
0.7560187682082838,0.173691675829588,0.5677554962841884
0.740995861211088,0.20620467230098294,0.5810734720536125
0.7508574658285723,0.18493549521014296,0.5654220015419601
0.7570238841974479,0.17149308543437058,0.5774388595833557
0.753623003755841,0.17892039112196823,0.5656747301913179
0.7462010122756251,0.19501341770846226,0.5823718464784723
0.7410260335368919,0.20614002649087404,0.5788320172454507
0.7454950759288326,0.19653579700012147,0.5712514574561485
